,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,energy_mean,dmfcc_0_mean,dmfcc_1_mean,dmfcc_2_mean,dmfcc_3_mean,dmfcc_4_mean,dmfcc_5_mean,dmfcc_6_mean,dmfcc_7_mean,dmfcc_8_mean,dmfcc_9_mean,dmfcc_10_mean,dmfcc_11_mean,denergy_mean,ddmfcc_0_mean,ddmfcc_1_mean,ddmfcc_2_mean,ddmfcc_3_mean,ddmfcc_4_mean,ddmfcc_5_mean,ddmfcc_6_mean,ddmfcc_7_mean,ddmfcc_8_mean,ddmfcc_9_mean,ddmfcc_10_mean,ddmfcc_11_mean,ddenergy_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,energy_std,dmfcc_0_std,dmfcc_1_std,dmfcc_2_std,dmfcc_3_std,dmfcc_4_std,dmfcc_5_std,dmfcc_6_std,dmfcc_7_std,dmfcc_8_std,dmfcc_9_std,dmfcc_10_std,dmfcc_11_std,denergy_std,ddmfcc_0_std,ddmfcc_1_std,ddmfcc_2_std,ddmfcc_3_std,ddmfcc_4_std,ddmfcc_5_std,ddmfcc_6_std,ddmfcc_7_std,ddmfcc_8_std,ddmfcc_9_std,ddmfcc_10_std,ddmfcc_11_std,ddenergy_std,target,key
0,-327.2815773739782,151.29810782793444,-30.461404015032663,72.81790830118966,9.319661849313075,-53.15815211421303,-3.1219533941971065,7.3306548983176025,-40.71717981333965,5.279888519932424,-27.240303888155907,-10.678562130744094,0.05178771882007519,53.90251741535173,49.65838421626933,27.742836652288045,29.321243015468234,25.26378574934972,21.16465913059278,10.223352899722496,12.00594833018185,6.903827924231623,9.220759376966496,10.587066182172693,12.842394764300181,0.021908446889072664,-1.2686096332835985,3.141027265242277,-0.7860719002282585,0.16218054008462837,0.42541711997626375,-0.8621180299493912,1.4995372087348762,-0.6067625339001949,0.12775916313720792,0.6312414804542376,0.29446959487446517,-0.0033481619223405365,-0.0002949186242543734,18.194234362315544,11.743652695163007,10.5167651867874,12.446853581281198,10.58833428157626,11.112588010061728,6.864646672731599,7.434225869265886,5.356717726269948,5.912405780754026,6.745591681670806,5.990313799167849,0.008627276949279792,-1.8417045181519325,-0.8175858717068928,1.0209730606910812,-1.1580516569231736,-0.841603300935052,1.34636887498538,0.05963051018973374,-0.9557750212535554,0.3608257232536819,0.47428986354318425,0.1061773819836428,0.2353086930398071,-0.0004945704713463783,8.096707494698832,10.005398906340268,6.786567995560798,8.371671684848891,9.570262166243536,7.767013231495952,8.622941515519809,6.74128572469526,6.2113995469106404,7.298764486035053,7.588167680021306,6.4375461439719635,0.006480763537736234,0,bano_extractor_pregunta.mp3
1,-322.71759514724715,191.4166894296624,-76.1252373753933,39.08052806815448,4.323346305004664,-64.14291811552566,9.566047152533292,4.118847831080822,-45.69308509972809,5.4989448766764335,-21.286462402895612,-7.328503046464058,0.04406167205888778,61.74888380936183,14.387596722135164,34.373213105613395,14.95531378096058,20.68702430812924,19.6464631902917,11.271202337248743,18.050140455332226,13.049918093010557,10.941616604055344,10.767166650279455,4.367254969602283,0.016814013059583802,-0.21082163293367212,-1.1427374445690632,-1.2559964875963416,-0.22842868422142096,-0.6200381453078916,-0.17005838686389604,0.24683454271885058,-1.216942067324255,-0.9311726559215735,-0.20621721996550205,-0.2739533678581938,-0.13555231920454247,-0.0006869020669356636,21.980272892559526,8.09014597313755,11.690583315326975,7.497538735279544,9.538611275176581,8.33740143782973,5.857038890775373,6.075864001996668,6.112363559409372,6.149130500107356,5.876330098618451,3.383191370374866,0.005265254945307235,-1.6636860114971341,-0.6929134232971254,-0.1092724029123986,-0.07280273695683359,0.3212154193005387,0.41364465407284484,0.46556728196370434,-0.37348540223349735,0.2153914865443384,0.3145967862848184,0.31028651792336004,0.15536043149642398,-0.0006938824345442382,10.574706551726358,10.022342560375671,6.753295740787537,7.267557533903991,9.133922731070934,8.212247625045752,6.664007507266189,6.211935379517051,5.828513905971304,7.8013315966686,5.981751999582301,4.53196698272265,0.002363490629444576,1,bano_extractor_pregunta.mp3
2,-330.8572635541246,142.65933254496323,-27.810236035468808,73.79107869944556,17.035319289303462,-51.134969251078665,6.137592331942912,-2.039965099312895,-43.14944731341141,9.84751390100845,-37.26285188841738,-11.750692066790835,0.052115716583405934,58.889154975803876,69.46720630423495,19.165392925866197,16.308896309431383,14.209703677421846,27.2572344292893,17.079458870645272,10.529237687039268,18.888816905315597,10.154763260261182,7.661788017251882,18.604789440104792,0.022461819348601784,-6.348901697774933,10.498280946524751,1.8452790066567046,0.5663723098367803,-0.023312641628222525,-0.5137907852539957,2.362323307146643,-0.013450575088887091,0.3734875026792555,-1.4084609080220343,0.11394822062089846,-2.3035079469169024,-0.0003985122413091038,13.878187600129246,18.68767313587018,11.116130707070127,9.326983613124671,6.822266726628599,9.963098617988166,6.476704139303201,5.950765054299062,8.499292346188836,4.994467930995722,6.78569625072562,4.985555333754775,0.009222098677802014,-0.9890005579268446,-2.1167965540321685,-1.2642809111234643,-1.073550353768127,-0.7249987706102579,-0.5740706118877086,0.0933874644454946,0.6727551302579077,0.6702234264943067,0.3180516205972477,1.2898828953054782,1.0340574864390668,-0.00037429041483185506,11.60063387267356,10.169002981706875,12.316958955095277,7.905978143296662,6.679886492005175,8.778749151771224,6.460269941888542,7.809678099598464,7.7852373259356655,6.421693175468374,7.875195975108965,4.772734461546486,0.0067543453570342174,2,bano_extractor_pregunta.mp3
3,-312.09362335913505,140.96448150349914,-62.09745152511637,101.62056744017723,52.198967958627456,-65.55111769952714,-1.0214610151157115,-12.037710574258343,-39.75659162508682,2.353845465599251,-32.13755053291063,3.4697245846964173,0.054167931615982365,36.22972288617061,24.32332856283367,30.109967029238877,45.13926794019099,28.144334275359295,30.164657581034472,20.355041410405242,10.542203168671278,10.738036761980009,8.211718092138916,8.85406287896282,8.115173710558075,0.021064845253099124,-1.7112609512455181,3.8494930303959127,0.9661288772762059,2.5189875641007107,0.7766425798051664,-1.0936288091901452,2.9363888399719626,-0.6395323914585856,0.8655468603204132,-0.34762012609493415,0.7359466493299119,0.38133401030125386,-0.00047603465447371656,20.889710073277097,15.1121622287776,10.908643696263905,13.026022049353605,11.714126532280988,10.878133290355878,5.2863904030406115,5.46187949357637,5.692446042645623,6.983288401069271,5.881080247122058,6.175240237001117,0.008791016434637785,-3.339666582998629,-2.0750529872283052,0.12762138931653985,-0.8673338524727947,-0.663784713290546,0.43628109525151987,-0.3029659860121386,0.4626212632635962,0.7393366046929082,0.16802703116097936,-0.4708629007240121,-0.6264377808364129,-0.0004616018295997665,17.973698080576668,9.084900114328452,9.742906379679916,10.051766310034145,10.971233546450462,10.685714784743011,7.270216265209621,5.115653818894227,6.484804283791655,9.22446643243605,6.811035749799455,6.916591968127905,0.00602318694160694,3,bano_extractor_pregunta.mp3
4,-306.9585748395507,177.03065079501258,-22.287412311001496,46.888566530600954,2.2213361093943367,-65.65258322259147,1.180113277126012,6.727611054849882,-31.907503672923255,11.803025324859226,-22.170323079489638,-4.686939286994867,0.059271919990664924,41.68952750635279,34.31703313958279,25.278267603204768,31.272429435549196,14.996779412004592,28.683608498719412,10.637735299865124,12.233277193420705,9.450643682016315,12.100879720213793,12.174932604548271,9.442778217420758,0.025041378197500425,-2.2945917709603703,3.196395406661464,-0.20904324874436267,-0.2750488441451942,1.1003749343915612,0.09038705293558584,0.3105110035754954,-0.794277534849219,0.771354391949337,-0.06309949119522695,0.8133199598238053,-0.40330817288848053,-0.0009052792697080544,19.544465111202193,15.485775656220428,13.379751716264556,8.025793813035524,6.994387475773987,9.920358144550042,6.114628504597711,7.179885704707511,4.065003223521157,6.562129286167816,6.3462930549036045,5.600528522106083,0.011594653530576893,-2.2589049657573788,-2.3028010916472113,-0.39326605010141047,0.1583864723963562,0.4792095577355865,1.0955894808751803,0.7984366475208448,0.16209821136672195,0.21623968536775443,-0.12788836127114347,0.2705175528495705,0.7287407203674291,-0.0008152075180852855,14.624269304612538,9.620358457810264,13.598474406628343,5.7828472838567455,8.02381591339239,6.970546248455517,6.827541858153452,7.463743118961927,4.462804203692449,6.987863020779073,7.053511536303488,4.909021458654714,0.007666687919097554,4,bano_extractor_pregunta.mp3
5,-284.4278150228304,178.3059545514759,-78.91241952231861,53.56741554125749,-3.58686563192148,-54.2142475796715,0.504666619554334,7.730461480074807,-29.48621250593727,4.843126030828756,-19.24172547624267,-3.597657397156953,0.04863622987509838,43.91184256199004,35.521231062971495,24.167846191910265,20.3537337859945,22.229895866325478,15.672564233301658,18.648872982813916,23.50173547273701,11.614597120743227,6.140086198653891,19.010298702151847,6.070059072275387,0.016664103927658654,-2.574413495425511,4.301993429726372,0.32810713337366076,0.7780134256402768,0.8008406492139388,-0.9843163244414929,-0.7135018700092043,-1.161754386559081,0.36472802365031404,0.2847952183206085,-0.7696689190078464,-0.6242186501619356,-0.0004931291979220179,17.61501094960705,22.12594552535677,13.37240319941757,7.431475941155461,8.501166367734815,9.434204469649995,7.984609226094644,6.959430091427815,4.297393679171132,4.619840818552716,6.982051660376767,4.535120875269306,0.008118314191945374,-1.69630430154029,-3.2335865540247375,-0.846257947702455,-0.48592005449556797,-0.01567566525091803,0.7922926403978678,0.2187002388835437,0.20419417732992115,0.3740186272950864,0.29949299197733265,0.6043567713562273,0.14158918729683753,-0.0009289221623196051,12.182413703556954,13.2667730163251,15.407370777644031,5.7658883874883005,7.336188052049218,7.758683426902785,8.600175181349831,9.26719860847265,4.446599452620678,5.656334576718907,6.536318574704624,5.108824457335501,0.004575249261521335,5,bano_extractor_pregunta.mp3
6,-274.9739212155398,85.53309145289695,-47.24820758968796,85.54403008006304,23.112972130418033,-44.69485664847203,-24.905839267853427,-7.69502449848326,-45.78703305970136,10.912903310175528,-53.979169267468926,4.6660471544217055,0.05242381397013863,33.19132894189816,64.15037441812218,36.076150251248556,29.896207652019868,28.93335296753645,37.643201024031455,18.825554433327436,9.671762612391866,11.837316021069785,14.006048932213398,11.696250882483456,13.074292399237724,0.028785977340826958,0.37222358062353444,-2.454523816561829,-0.46042898317840175,-0.09659480149034724,-1.4920164840981198,-0.2702485600050325,0.8719750094534953,-0.11681887567672164,1.0563189789847582,-0.005462788496371277,-0.1400271959472266,0.8736846278586238,-0.0008059452641113051,25.14063273765366,19.530104134998577,12.266226980013897,11.675104238845506,7.030891251178109,12.051124757129545,7.346789156256356,4.415793436767934,5.15670161096426,5.5134937010745855,4.377867514915066,6.210205537251185,0.007116068926909215,-2.537199928425839,-1.4361936517526737,0.8778152240066378,-0.6337609985095024,-0.5207521228326313,-0.22125140672436672,-0.05157397270756624,-0.41111490117395794,0.20607951950300002,-0.23781676653141728,0.2097198115334558,-0.5383808944775386,-0.00040956812777689526,22.604537058207256,14.954719445851632,8.802097038350697,11.185869158198203,8.163353120319927,10.737079473638582,7.443011989116291,4.6463420177301,6.288508092952355,5.474768856064696,4.607871571878317,7.2139855224509954,0.00402775198968744,6,bano_extractor_pregunta.mp3
7,-315.2311360965346,157.6343196233463,-63.28805869571013,72.43368238832102,23.46067214681196,-45.87428175677557,-0.0298698032428734,-8.96912640925786,-39.50121713484588,22.32657905336515,-19.579430448490537,-8.755061209887524,0.03967421296207855,64.47494678667479,38.83953617761922,32.65311314035033,16.44322534197241,9.236951787602067,16.879495825529478,17.74552328375274,6.281371862022148,12.099390767807773,15.301694218247423,13.613854491916424,7.367823345866948,0.0144631865020334,-4.604762780227482,5.928187676078211,-1.3381867080169652,1.5182968427272299,0.8994439698852533,-1.1440034928439844,2.0433828477709226,0.2955443050339013,1.0134772731286312,0.14524259067424133,0.010606245249372424,-0.3165258565444666,-0.0003769650812382283,28.340915552692586,16.27122400186528,18.45740834971941,9.993273621373065,6.336020477151438,10.32802063874782,7.000464055292863,4.9319430110804365,7.741771763434813,8.570437177438505,7.804474797668867,5.107613285817344,0.006566311053849197,-2.5055471450150617,-2.438544978503464,1.6629816252758551,-1.085284482861349,-1.1737209458655615,1.5074118888582566,0.17017846481569718,-0.20945926877197624,0.8331980383968901,-0.5710536624342719,-0.1695653260466737,0.2957017261371413,-0.00045011425390839577,20.609878995193323,14.97304778219741,15.925070241447797,9.768203189182595,6.290369993439125,9.895281440431665,8.008726996091374,5.798787516996278,8.333030725607994,8.88408387094237,9.544418899428493,5.91940092699891,0.0037392063711183176,7,bano_extractor_pregunta.mp3
8,-315.053250390552,111.7320311994449,-45.67331280513738,111.65560996340962,38.55546395967661,-76.54639046836327,-6.566514744173183,-0.3636098947467901,-43.250943187362815,11.553809255978585,-46.78066612102157,4.480343627209718,0.045077410992234945,34.333732800742,29.265222864027454,27.771017763027178,28.114036006158827,13.307316934170009,21.18077108717901,11.212965792825353,7.780820916585586,9.490956128677462,6.741716829791813,6.128211556084683,9.155262832015412,0.021058539350699252,3.8137638425222793,-4.418983071180072,4.513009522610884,-1.2756186497288988,-0.6935513000807995,3.368612578051207,0.04190951275080177,0.7377309442361952,0.41206122976254617,-0.277965058052657,-0.012927707676056506,-0.397276721790406,-0.0005698651885208876,24.44620632209837,17.329909262823822,8.212114606168212,11.821910170903687,6.218597217515438,7.595563207612681,8.862648381379879,6.879997301173509,5.795307992694358,3.637340646463165,6.435796946751793,5.180936056434349,0.008522807688986049,-0.5154038878920759,-0.44732384226080624,-0.2654870015151072,-0.5767728530699876,-0.16991258843532703,0.5888140900298215,0.13123758772336186,-0.0077529455539140976,0.11085039522720663,-0.05397451700167378,0.5943430737583526,-0.3543936559489042,-0.0001502647064626217,21.041409664426517,17.836815936992092,11.631523329887633,9.6158295427229,7.718868166487013,8.00415541445213,10.83662709292312,9.014624496319442,5.841569177793342,4.383623535381807,8.916553221664547,6.901522469015813,0.005778130731873452,8,bano_extractor_pregunta.mp3
9,-338.08774314300274,174.55120682399956,-75.46494425263916,67.96037620018112,23.29260239839951,-64.19043113161105,11.12798162962726,5.2906673938190725,-37.44818093525477,17.041862680444083,-25.59735226263699,-9.756912160730348,0.0412875814945437,80.11474325321304,12.03475843934975,36.29497969503288,17.391490150169243,11.557466407008226,23.43075317282781,18.691021319096457,13.777133919620185,18.193037524657615,16.680841879282127,7.421300903265787,7.178340064191386,0.01635821835044602,1.068822468592745,-0.6159979310317659,0.17984348552750296,-0.6368661869376442,-0.38698342074799724,-0.16523496805290086,-0.9563920412900168,-0.15914821619244718,-0.20628218206162452,0.08661023113690972,0.12726906571469357,0.19693334963748058,-0.00021215585330801626,26.67005851595473,8.135179754672766,12.716494413992706,8.26728192727169,6.786704716910996,8.656475311055821,6.732328974821363,5.9089855112465,9.48816186802782,8.126122461679248,4.711384824026605,5.815746146574413,0.005247687508209993,0.6098885521781445,-0.3332288448806565,0.06772011034624133,-0.1025553408904121,0.3034852720091252,0.541690831360902,0.06274689842819127,0.09198775918767452,0.05393725099014398,0.2946898670849408,0.3394483905528887,0.28575880793635255,-7.081199437379837e-05,20.89499943300282,8.882232606024237,11.188984921521945,7.293391937036227,8.074394374438224,7.224601798639003,6.641401619012528,5.838739136451802,10.324813070595754,8.768346362460496,5.376820516888377,6.8772423006910675,0.003870112109220927,9,bano_extractor_pregunta.mp3
